Orbis ID number,Company name Latin alphabet,Orbis ID number,Company name Latin alphabet,Orbis ID number,Company name Latin alphabet,Orbis ID number,Company name Latin alphabet,Orbis ID number,Company name Latin alphabet,Orbis ID number,Company name Latin alphabet,real_costs_of_goods_sold,real_tangible_fixed_assets
37508768,MABUHAY VINYL CORPORATION,2019,Philippines (the),PH,2016,Manufacturing,160,45937.98274,25458.93106,18307.03134,45619.97669,25282.69141,18180.30077
37508768,MABUHAY VINYL CORPORATION,2020,Philippines (the),PH,2016,Manufacturing,158,43125.75851,21505.99484,19271.10857,42131.83826,21010.34573,18826.96693
37508768,MABUHAY VINYL CORPORATION,2021,Philippines (the),PH,2016,Manufacturing,160,43111.59339,23995.17516,20784.57519,41178.11792,22919.0358,19852.42532
37508768,MABUHAY VINYL CORPORATION,2022,Philippines (the),PH,2016,Manufacturing,159,57086.35086,34294.38714,20991.03713,51689.10041,31052.01145,19006.43165
37508768,MABUHAY VINYL CORPORATION,2023,Philippines (the),PH,2016,Manufacturing,160,55668.03976,31887.25287,27823.42006,48187.56549,27602.35662,24084.60729
37508768,MABUHAY VINYL CORPORATION,2024,Philippines (the),PH,2016,Manufacturing,167,54132.10446,31829.00586,22866.85905,45531.15834,26771.75625,19233.58773
37507408,MACROASIA CORPORATION,2003,Philippines (the),PH,5223,Transportation and storage,447,11521.76529,8006.08222,6677.121879,19160.60082,13314.04882,11103.99871
37507408,MACROASIA CORPORATION,2004,Philippines (the),PH,5223,Transportation and storage,201,13124.92208,8739.314231,6586.844782,20612.41006,13724.90651,10344.49917
37507408,MACROASIA CORPORATION,2005,Philippines (the),PH,5223,Transportation and storage,287,15403.60357,10458.87314,6359.997976,22840.9278,15508.73243,9430.796758
37507408,MACROASIA CORPORATION,2006,Philippines (the),PH,5223,Transportation and storage,424,19806.13464,13325.61273,6110.070874,27940.9098,18798.70808,8619.599041
37507408,MACROASIA CORPORATION,2007,Philippines (the),PH,5223,Transportation and storage,3569,25536.19439,17198.76305,7624.912325,34919.46645,23518.44681,10426.68559
37507408,MACROASIA CORPORATION,2008,Philippines (the),PH,5223,Transportation and storage,3580,21415.20505,15701.35851,6370.138013,27322.66669,20032.63494,8127.363584
37507408,MACROASIA CORPORATION,2009,Philippines (the),PH,5223,Transportation and storage,3519,24370.02713,16231.66333,7171.045678,30263.88372,20157.26814,8905.352932
37507408,MACROASIA CORPORATION,2010,Philippines (the),PH,5223,Transportation and storage,3338,25452.06836,17292.37812,6904.021999,30283.93913,20575.19722,8214.695128
37507408,MACROASIA CORPORATION,2011,Philippines (the),PH,5223,Transportation and storage,3341,31022.87927,18806.09235,6768.348408,35520.35022,21532.46256,7749.574233
37507408,MACROASIA CORPORATION,2012,Philippines (the),PH,5223,Transportation and storage,3607,38835.1375,23160.66203,8731.768216,43595.79577,25999.84336,9802.163926
37507408,MACROASIA CORPORATION,2013,Philippines (the),PH,5223,Transportation and storage,3697,36369.88423,21761.98998,8538.366482,40003.83175,23936.36944,9391.489234
37507408,MACROASIA CORPORATION,2014,Philippines (the),PH,5223,Transportation and storage,1922.5,38621.89341,28154.11196,8858.887962,41222.31353,30049.73418,9455.358732
37507408,MACROASIA CORPORATION,2015,Philippines (the),PH,5223,Transportation and storage,148,41049.78145,28730.58971,8989.420308,44131.27698,30887.317,9664.231659
37507408,MACROASIA CORPORATION,2016,Philippines (the),PH,5223,Transportation and storage,339,47905.88829,31030.09272,17060.28556,50851.00178,32937.7318,18109.10188
37507408,MACROASIA CORPORATION,2017,Philippines (the),PH,5223,Transportation and storage,415,59693.02522,39149.66915,22937.50297,61925.93465,40614.12275,23795.51555
37507408,MACROASIA CORPORATION,2018,Philippines (the),PH,5223,Transportation and storage,6403,66148.94827,44628.72886,49303.79165,66148.94827,44628.72886,49303.79165
37507408,MACROASIA CORPORATION,2019,Philippines (the),PH,5223,Transportation and storage,9331,122614.3187,81670.48307,60315.38694,121765.5201,81105.11851,59897.8532
37507408,MACROASIA CORPORATION,2020,Philippines (the),PH,5223,Transportation and storage,6651,48129.67209,39630.92142,60463.62957,47020.42653,38717.54674,59070.12304
37507408,MACROASIA CORPORATION,2021,Philippines (the),PH,5223,Transportation and storage,5999,40073.40449,30993.9739,63884.64693,38276.18619,29603.95132,61019.53832
37507408,MACROASIA CORPORATION,2022,Philippines (the),PH,5223,Transportation and storage,6912,88924.0737,59341.16199,54708.66019,80516.71381,53730.72957,49536.2094
37507408,MACROASIA CORPORATION,2023,Philippines (the),PH,5223,Transportation and storage,5577,146731.7636,97941.277,55652.58094,127014.4682,84780.27464,48174.18398
37507408,MACROASIA CORPORATION,2024,Philippines (the),PH,5223,Transportation and storage,6005,164106.6763,105963.3161,56509.87527,138032.0817,89127.0083,47531.12972
37507111,MANILA BROADCASTING COMPANY,2002,Philippines (the),PH,2630,Manufacturing,31,12197.64201,8478.28462,6946.041136,20932.08862,14549.38625,11919.93899
37507111,MANILA BROADCASTING COMPANY,2003,Philippines (the),PH,2630,Manufacturing,33,12138.38604,9305.457721,7026.255376,20186.03605,15474.89958,11684.60484
37507111,MANILA BROADCASTING COMPANY,2004,Philippines (the),PH,2630,Manufacturing,26,11424.15611,4634.172725,5975.509549,17941.3934,7277.869377,9384.410236
37507111,MANILA BROADCASTING COMPANY,2005,Philippines (the),PH,2630,Manufacturing,26,12667.68472,5938.756888,5457.553862,18784.02485,8806.167772,8092.625417
37507111,MANILA BROADCASTING COMPANY,2006,Philippines (the),PH,2630,Manufacturing,26,12992.61183,5204.978463,5099.609253,18328.93706,7342.767097,7194.120647
37507111,MANILA BROADCASTING COMPANY,2007,Philippines (the),PH,2630,Manufacturing,29,14643.58326,5605.033609,5334.243053,20024.36646,7664.602646,7294.310127
37507111,MANILA BROADCASTING COMPANY,2008,Philippines (the),PH,2630,Manufacturing,37,13341.687,4586.922239,4541.455249,17022.03954,5852.241301,5794.232078
37507111,MANILA BROADCASTING COMPANY,2009,Philippines (the),PH,2630,Manufacturing,54,14465.93724,5259.772094,4839.071438,17964.5037,6531.840535,6009.394021
37507111,MANILA BROADCASTING COMPANY,2010,Philippines (the),PH,2630,Manufacturing,59,19196.69625,6241.927877,4601.435653,22841.03487,7426.907755,5474.981257
37507111,MANILA BROADCASTING COMPANY,2011,Philippines (the),PH,2630,Manufacturing,99,17437.39808,11086.3917,4196.435201,19965.34497,12693.61597,4804.803793
37507111,MANILA BROADCASTING COMPANY,2012,Philippines (the),PH,2630,Manufacturing,115,19495.6543,11424.3784,6206.933322,21885.55566,12824.85141,6967.818705
37507111,MANILA BROADCASTING COMPANY,2013,Philippines (the),PH,2630,Manufacturing,115,20978.49827,12024.04676,6036.137396,23074.59407,13225.44609,6639.246452
37507111,MANILA BROADCASTING COMPANY,2014,Philippines (the),PH,2630,Manufacturing,114,22568.84171,11763.83454,6349.127082,24088.40652,12555.89596,6776.615129
37507111,MANILA BROADCASTING COMPANY,2015,Philippines (the),PH,2630,Manufacturing,124,24159.92442,13722.08789,6478.946672,25973.54429,14752.16773,6965.30359
37507111,MANILA BROADCASTING COMPANY,2016,Philippines (the),PH,2630,Manufacturing,96,26405.59708,14806.55661,6316.162483,28028.93574,15716.82027,6704.461626
37507111,MANILA BROADCASTING COMPANY,2017,Philippines (the),PH,2630,Manufacturing,105,21617.12964,12440.95865,12877.57102,22425.75163,12906.33185,13359.27637
37507111,MANILA BROADCASTING COMPANY,2018,Philippines (the),PH,2630,Manufacturing,114,19560.12526,11834.61093,20390.60098,19560.12526,11834.61093,20390.60098
37507111,MANILA BROADCASTING COMPANY,2019,Philippines (the),PH,2630,Manufacturing,112,21879.35516,11420.64084,25372.5169,21727.89515,11341.58137,25196.87546
37507111,MANILA BROADCASTING COMPANY,2020,Philippines (the),PH,2630,Manufacturing,192,19413.6475,9477.620658,27913.43906,18966.22076,9259.189737,27270.11745
37507111,MANILA BROADCASTING COMPANY,2021,Philippines (the),PH,2630,Manufacturing,165,20502.029,11381.88859,27382.6964,19582.5508,10871.43187,26154.63296
37507111,MANILA BROADCASTING COMPANY,2022,Philippines (the),PH,2630,Manufacturing,226,21864.2196,11458.66005,28057.44841,19797.05876,10375.29674,25404.74643
37507111,MANILA BROADCASTING COMPANY,2023,Philippines (the),PH,2630,Manufacturing,278,18888.65672,7467.79555,29327.17227,16350.46585,6464.2996,25386.2906
37507111,MANILA BROADCASTING COMPANY,2024,Philippines (the),PH,2630,Manufacturing,188,19256.69609,6234.408753,29842.12344,16197.03664,5243.83552,25100.56576
37507237,MANILA BULLETIN PUBLISHING CORPORATION,2003,Philippines (the),PH,1811,Manufacturing,603,46956.93461,23296.58533,47754.8075,78088.99566,38742.0296,79415.8517
37507237,MANILA BULLETIN PUBLISHING CORPORATION,2004,Philippines (the),PH,1811,Manufacturing,618,47346.49025,25955.71084,48130.5555,74356.65261,40762.89001,75588.01036
37507237,MANILA BULLETIN PUBLISHING CORPORATION,2005,Philippines (the),PH,1811,Manufacturing,633,57412.19804,30640.87023,51399.17654,85132.53829,45435.20623,76216.24871
37507237,MANILA BULLETIN PUBLISHING CORPORATION,2006,Philippines (the),PH,1811,Manufacturing,648,62442.62441,34265.48914,59428.94694,88089.05765,48339.01004,83837.60265
37507237,MANILA BULLETIN PUBLISHING CORPORATION,2007,Philippines (the),PH,1811,Manufacturing,663,76331.85072,40841.2834,68644.50029,104379.9816,55848.40889,93867.91503
37507237,MANILA BULLETIN PUBLISHING CORPORATION,2008,Philippines (the),PH,1811,Manufacturing,667,64915.08973,36801.13763,64646.268,82822.15163,46952.86433,82479.17444
37507237,MANILA BULLETIN PUBLISHING CORPORATION,2009,Philippines (the),PH,1811,Manufacturing,656,64787.96577,36580.98125,64433.29755,80456.84364,45428.03982,80016.39942
37507237,MANILA BULLETIN PUBLISHING CORPORATION,2010,Philippines (the),PH,1811,Manufacturing,665,70214.6304,38986.69319,70366.0261,83544.31408,46388.00379,83724.45103
37507237,MANILA BULLETIN PUBLISHING CORPORATION,2011,Philippines (the),PH,1811,Manufacturing,626,73538.54253,40904.23087,65321.73296,84199.62449,46834.22815,74791.60175
37507237,MANILA BULLETIN PUBLISHING CORPORATION,2012,Philippines (the),PH,1811,Manufacturing,578,76541.6578,43241.59987,69583.12223,85924.62126,48542.43034,78113.06413
37507237,MANILA BULLETIN PUBLISHING CORPORATION,2013,Philippines (the),PH,1811,Manufacturing,549,68247.06335,40739.42997,62731.73021,75066.06351,44809.96672,68999.6582
37507237,MANILA BULLETIN PUBLISHING CORPORATION,2014,Philippines (the),PH,1811,Manufacturing,508,64198.26592,38644.82189,61319.78908,68520.74852,41246.78579,65448.46323
37507237,MANILA BULLETIN PUBLISHING CORPORATION,2015,Philippines (the),PH,1811,Manufacturing,467,62679.51465,37723.23268,57324.36477,67384.69546,40555.01324,61627.54904
37507237,MANILA BULLETIN PUBLISHING CORPORATION,2016,Philippines (the),PH,1811,Manufacturing,448,53491.67918,33638.34761,53536.82804,56780.19071,35706.33455,56828.11519
37507237,MANILA BULLETIN PUBLISHING CORPORATION,2017,Philippines (the),PH,1811,Manufacturing,450,45018.18647,26113.8945,50959.21545,46702.16098,27090.7249,52865.42329
37507237,MANILA BULLETIN PUBLISHING CORPORATION,2018,Philippines (the),PH,1811,Manufacturing,452,38536.37976,26197.74787,47099.95649,38536.37976,26197.74787,47099.95649
37507237,MANILA BULLETIN PUBLISHING CORPORATION,2019,Philippines (the),PH,1811,Manufacturing,453,34797.65089,23856.37707,47875.2364,34556.76388,23691.23111,47543.8197
37507237,MANILA BULLETIN PUBLISHING CORPORATION,2020,Philippines (the),PH,1811,Manufacturing,364,18958.01007,10797.92206,49111.2692,18521.08442,10549.06212,47979.40075
37507237,MANILA BULLETIN PUBLISHING CORPORATION,2021,Philippines (the),PH,1811,Manufacturing,312,15515.14585,9641.371756,44620.45622,14819.32017,9208.974011,42619.31104
37507237,MANILA BULLETIN PUBLISHING CORPORATION,2022,Philippines (the),PH,1811,Manufacturing,299,14339.59377,9044.654341,86464.27326,12983.8515,8189.524105,78289.47613
37507237,MANILA BULLETIN PUBLISHING CORPORATION,2023,Philippines (the),PH,1811,Manufacturing,284,13432.2528,7179.009043,87148.77437,11627.27419,6214.319202,75438.03034
37507237,MANILA BULLETIN PUBLISHING CORPORATION,2024,Philippines (the),PH,1811,Manufacturing,258,11763.79805,6269.43478,83129.29394,9894.670769,5273.296329,69921.04008
6531879,MANILA ELECTRIC COMPANY,2006,Philippines (the),PH,3511,"Electricity, gas, steam and air conditioning supply",5928,3911259.493,3336176.04,1925934.232,5517691.901,4706410.185,2716953.895
6531879,MANILA ELECTRIC COMPANY,2007,Philippines (the),PH,3511,"Electricity, gas, steam and air conditioning supply",5990,4890026.736,4256563.786,2331030.616,6686866.57,5820637.722,3187567.582
6531879,MANILA ELECTRIC COMPANY,2008,Philippines (the),PH,3511,"Electricity, gas, steam and air conditioning supply",6050,4076234.648,3368937.599,2123891.78,5200678.694,4298271.199,2709774.996
6531879,MANILA ELECTRIC COMPANY,2009,Philippines (the),PH,3511,"Electricity, gas, steam and air conditioning supply",6112,4089265.603,3342846.599,2202778.454,5078248.704,4151309.321,2735517.307
6531879,MANILA ELECTRIC COMPANY,2010,Philippines (the),PH,3511,"Electricity, gas, steam and air conditioning supply",6203,5590087.829,4662253.701,2352740.158,6651321.109,5547345.123,2799388.982
6531879,MANILA ELECTRIC COMPANY,2011,Philippines (the),PH,3511,"Electricity, gas, steam and air conditioning supply",6093.75,5980012.926,4793321.032,2412470.478,6846951.619,5488221.782,2762212.866
6531879,MANILA ELECTRIC COMPANY,2012,Philippines (the),PH,3511,"Electricity, gas, steam and air conditioning supply",5984.5,7027286.781,5633812.334,2653719.142,7888736.31,6324440.899,2979028.921
6531879,MANILA ELECTRIC COMPANY,2013,Philippines (the),PH,3511,"Electricity, gas, steam and air conditioning supply",5875.25,6733237.426,5363128.87,2534921.481,7405998.2,5898993.343,2788201.683
6531879,MANILA ELECTRIC COMPANY,2014,Philippines (the),PH,3511,"Electricity, gas, steam and air conditioning supply",5766,5985969.537,4555259.255,2708160.595,6389006.112,4861965.808,2890501.612
6531879,MANILA ELECTRIC COMPANY,2015,Philippines (the),PH,3511,"Electricity, gas, steam and air conditioning supply",5660,5495590.021,4132213.866,2648369.577,5908129.028,4442407.93,2847175.484
6531879,MANILA ELECTRIC COMPANY,2016,Philippines (the),PH,3511,"Electricity, gas, steam and air conditioning supply",5569,5183586.643,3858129.426,2585951.473,5502258.345,4095315.906,2744928.184
6531879,MANILA ELECTRIC COMPANY,2017,Philippines (the),PH,3511,"Electricity, gas, steam and air conditioning supply",5539,5671373.722,4338140.588,2681609.587,5883520.18,4500415.41,2781919.319
6531879,MANILA ELECTRIC COMPANY,2018,Philippines (the),PH,3511,"Electricity, gas, steam and air conditioning supply",5602,5791480.408,4402207.911,2652416.47,5791480.408,4402207.911,2652416.47
6531879,MANILA ELECTRIC COMPANY,2019,Philippines (the),PH,3511,"Electricity, gas, steam and air conditioning supply",5755,6292822.786,4749960.578,2984411.945,6249260.671,4717078.939,2963752.33
6531879,MANILA ELECTRIC COMPANY,2020,Philippines (the),PH,3511,"Electricity, gas, steam and air conditioning supply",5815,5737467.555,4255558.2,3393475.622,5605236.021,4157480.261,3315266.118
6531879,MANILA ELECTRIC COMPANY,2021,Philippines (the),PH,3511,"Electricity, gas, steam and air conditioning supply",5905,6304801.793,4429727.9,4446744.483,6022043.058,4231062.772,4247316.193
6531879,MANILA ELECTRIC COMPANY,2022,Philippines (the),PH,3511,"Electricity, gas, steam and air conditioning supply",22580,7666233.097,5749198.165,4335762.665,6941426.214,5205638.069,3925836.358
6531879,MANILA ELECTRIC COMPANY,2023,Philippines (the),PH,3511,"Electricity, gas, steam and air conditioning supply",20620,7998290.262,5962783.6,4902927.942,6923508.309,5161525.832,4244089.828
6531879,MANILA ELECTRIC COMPANY,2024,Philippines (the),PH,3511,"Electricity, gas, steam and air conditioning supply",19549,8152842.178,6024390.488,4972954.658,6857452.742,5067186.653,4182811.443
742081721,MANILA JOCKEY CLUB INC,2003,Philippines (the),PH,9319,"Arts, entertainment and recreation",746,6169.896647,3092.407518,51880.54291,10260.48733,5142.648243,86276.91572
742081721,MANILA JOCKEY CLUB INC,2004,Philippines (the),PH,9319,"Arts, entertainment and recreation",693.6666667,6131.178056,2433.64669,21382.94178,9628.884305,3821.990195,33581.45377
742081721,MANILA JOCKEY CLUB INC,2005,Philippines (the),PH,9319,"Arts, entertainment and recreation",641.3333333,6859.781287,2771.195008,23906.47761,10171.89052,4109.211512,35449.2458
742081721,MANILA JOCKEY CLUB INC,2006,Philippines (the),PH,9319,"Arts, entertainment and recreation",589,12756.55387,7483.880214,25401.97853,17995.92537,10557.65932,35835.07856
742081721,MANILA JOCKEY CLUB INC,2007,Philippines (the),PH,9319,"Arts, entertainment and recreation",589,16220.86398,10114.48983,30165.45448,22181.21882,13831.05811,41249.7477
742081721,MANILA JOCKEY CLUB INC,2008,Philippines (the),PH,9319,"Arts, entertainment and recreation",515,16429.14624,8443.92976,28262.23051,20961.18555,10773.21827,36058.46884
742081721,MANILA JOCKEY CLUB INC,2009,Philippines (the),PH,9319,"Arts, entertainment and recreation",492,17065.98897,7563.012191,28250.84076,21193.37426,9392.115991,35083.26664
742081721,MANILA JOCKEY CLUB INC,2010,Philippines (the),PH,9319,"Arts, entertainment and recreation",635,15226.5925,5823.971849,27647.7389,18117.2388,6929.606131,32896.44009
742081721,MANILA JOCKEY CLUB INC,2011,Philippines (the),PH,9319,"Arts, entertainment and recreation",443,14786.9245,5986.091054,25921.14446,16930.62505,6853.91091,29679.00308
742081721,MANILA JOCKEY CLUB INC,2012,Philippines (the),PH,9319,"Arts, entertainment and recreation",460,14197.70815,6694.819315,28878.34987,15938.15356,7515.512867,32418.44176
742081721,MANILA JOCKEY CLUB INC,2013,Philippines (the),PH,9319,"Arts, entertainment and recreation",481,11143.98639,5324.379826,22862.99419,12257.45328,5856.372634,25147.38202
742081721,MANILA JOCKEY CLUB INC,2014,Philippines (the),PH,9319,"Arts, entertainment and recreation",456.5,8574.086202,3323.957271,23041.15048,9151.38121,3547.760006,24592.51593
742081721,MANILA JOCKEY CLUB INC,2015,Philippines (the),PH,9319,"Arts, entertainment and recreation",432,8412.839723,4430.203942,20294.44931,9044.368736,4762.767312,21817.89846
742081721,MANILA JOCKEY CLUB INC,2016,Philippines (the),PH,9319,"Arts, entertainment and recreation",412,11290.04483,5625.017598,18487.92494,11984.12367,5970.82718,19624.50834
742081721,MANILA JOCKEY CLUB INC,2017,Philippines (the),PH,9319,"Arts, entertainment and recreation",396,15380.28511,8465.156051,17639.30392,15955.60834,8781.808235,18299.12922
742081721,MANILA JOCKEY CLUB INC,2018,Philippines (the),PH,9319,"Arts, entertainment and recreation",418,18413.94889,10804.49177,15776.15574,18413.94889,10804.49177,15776.15574
742081721,MANILA JOCKEY CLUB INC,2019,Philippines (the),PH,9319,"Arts, entertainment and recreation",648,35182.05102,20673.81362,16560.91358,34938.503,20530.69898,16446.27052
742081721,MANILA JOCKEY CLUB INC,2020,Philippines (the),PH,9319,"Arts, entertainment and recreation",304,13601.8815,6838.870636,16270.58822,13288.39865,6681.255041,15895.59964
742081721,MANILA JOCKEY CLUB INC,2021,Philippines (the),PH,9319,"Arts, entertainment and recreation",290,9361.031418,3219.777902,14074.36905,8941.206421,3075.3768,13443.15955
37508092,MANILA WATER COMPANY INC.,2003,Philippines (the),PH,3600,"Water supply; sewerage, waste management and remediation activities",1527,66367.28856,220.9685171,54858.53412,110368.2545,367.4688247,91229.29059
37508092,MANILA WATER COMPANY INC.,2004,Philippines (the),PH,3600,"Water supply; sewerage, waste management and remediation activities",1541,74005.61516,385.2702246,101742.8498,116224.2394,605.0586666,159784.9745
37508092,MANILA WATER COMPANY INC.,2005,Philippines (the),PH,3600,"Water supply; sewerage, waste management and remediation activities",1560,104475.2522,570.1660378,178848.0478,154919.0539,845.4593919,265201.2777
37508092,MANILA WATER COMPANY INC.,2006,Philippines (the),PH,3600,"Water supply; sewerage, waste management and remediation activities",1579,138091.7742,531.5883781,256440.733,194808.8245,749.9223443,361766.0648
37508092,MANILA WATER COMPANY INC.,2007,Philippines (the),PH,3600,"Water supply; sewerage, waste management and remediation activities",1567,273912.7032,96584.59793,13477.23464,374561.8985,132074.5987,18429.44316
37508092,MANILA WATER COMPANY INC.,2008,Philippines (the),PH,3600,"Water supply; sewerage, waste management and remediation activities",1551,257251.1349,64256.69234,15223.71293,328214.7894,81982.13293,19423.22911
37508092,MANILA WATER COMPANY INC.,2009,Philippines (the),PH,3600,"Water supply; sewerage, waste management and remediation activities",340,296298.7042,89993.76387,21284.27778,367958.1266,111758.6284,26431.85025
37508092,MANILA WATER COMPANY INC.,2010,Philippines (the),PH,3600,"Water supply; sewerage, waste management and remediation activities",1589,414774.0988,160073.3081,44965.20532,493515.6304,190461.9401,53501.48843
37508092,MANILA WATER COMPANY INC.,2011,Philippines (the),PH,3600,"Water supply; sewerage, waste management and remediation activities",1578,438430.1487,54930.52431,47624.65995,501990.5565,62893.9514,54528.93607
37508092,MANILA WATER COMPANY INC.,2012,Philippines (the),PH,3600,"Water supply; sewerage, waste management and remediation activities",1284,499946.4409,69738.7107,56266.94447,561233.0568,78287.72561,63164.50456
37508092,MANILA WATER COMPANY INC.,2013,Philippines (the),PH,3600,"Water supply; sewerage, waste management and remediation activities",1313,474475.1091,70466.31859,45903.56753,521882.949,77507.05873,50490.08626
37508092,MANILA WATER COMPANY INC.,2014,Philippines (the),PH,3600,"Water supply; sewerage, waste management and remediation activities",1322,443780.9403,78205.99855,47783.71524,473660.8033,83471.6247,51001.00272
37508092,MANILA WATER COMPANY INC.,2015,Philippines (the),PH,3600,"Water supply; sewerage, waste management and remediation activities",1365,470803.6066,84964.21116,26605.77524,506145.5538,91342.24358,28602.99848
37508092,MANILA WATER COMPANY INC.,2016,Philippines (the),PH,3600,"Water supply; sewerage, waste management and remediation activities",1753,493113.427,75563.52802,36058.23801,523428.594,80208.95207,38274.99272
37508092,MANILA WATER COMPANY INC.,2017,Philippines (the),PH,3600,"Water supply; sewerage, waste management and remediation activities",2022,606015.7035,79912.32224,54790.67577,628684.6531,82901.56559,56840.20528
37508092,MANILA WATER COMPANY INC.,2018,Philippines (the),PH,3600,"Water supply; sewerage, waste management and remediation activities",1994,561906.8785,82539.05595,67787.17761,561906.8785,82539.05595,67787.17761
37508092,MANILA WATER COMPANY INC.,2019,Philippines (the),PH,3600,"Water supply; sewerage, waste management and remediation activities",1891.5,641750.1763,97990.08733,97830.83697,637307.6556,97311.75018,97153.60224
37508092,MANILA WATER COMPANY INC.,2020,Philippines (the),PH,3600,"Water supply; sewerage, waste management and remediation activities",1789,668595.5119,94602.35781,123434.8159,653186.3771,92422.05529,120590.0111
37508092,MANILA WATER COMPANY INC.,2021,Philippines (the),PH,3600,"Water supply; sewerage, waste management and remediation activities",2921,734227.1187,100396.0117,131728.8402,701298.3863,95893.43573,125821.0446
37508092,MANILA WATER COMPANY INC.,2022,Philippines (the),PH,3600,"Water supply; sewerage, waste management and remediation activities",2600,839978.2814,110590.2356,135246.9178,760562.2198,100134.4403,122459.9472
37508092,MANILA WATER COMPANY INC.,2023,Philippines (the),PH,3600,"Water supply; sewerage, waste management and remediation activities",2663,914997.3263,107462.0176,169834.9721,792043.2222,93021.65181,147013.1493
37508092,MANILA WATER COMPANY INC.,2024,Philippines (the),PH,3600,"Water supply; sewerage, waste management and remediation activities",2594,1093573.605,105951.1294,3352049.821,919817.7954,89116.75791,2819449.062
37507208,MARCVENTURES HOLDINGS INC,2011,Philippines (the),PH,6619,Financial and insurance activities,473,18756.37463,10602.37238,16506.39732,21475.53713,12139.42706,18899.37451
37507208,MARCVENTURES HOLDINGS INC,2012,Philippines (the),PH,6619,Financial and insurance activities,315,16932.75376,8951.980877,11295.13001,19008.47846,10049.37166,12679.75892
37507208,MARCVENTURES HOLDINGS INC,2013,Philippines (the),PH,6619,Financial and insurance activities,311,56662.33754,24025.12778,8016.954303,62323.83373,26425.6318,8817.979432
37507208,MARCVENTURES HOLDINGS INC,2014,Philippines (the),PH,6619,Financial and insurance activities,519,56643.9928,27947.19531,11532.80152,60457.84462,29828.88579,12309.30745
37507208,MARCVENTURES HOLDINGS INC,2015,Philippines (the),PH,6619,Financial and insurance activities,549,49415.15054,37728.87234,10926.324,53124.61159,40561.07624,11746.53345
37507208,MARCVENTURES HOLDINGS INC,2016,Philippines (the),PH,6619,Financial and insurance activities,587,38628.2298,24595.32666,7857.446896,41002.98006,26107.3752,8340.499683
37507208,MARCVENTURES HOLDINGS INC,2017,Philippines (the),PH,6619,Financial and insurance activities,839,40945.37448,23722.79229,7637.040782,42476.9992,24610.17983,7922.71604
37507208,MARCVENTURES HOLDINGS INC,2018,Philippines (the),PH,6619,Financial and insurance activities,399,18734.84641,16145.81664,6525.169082,18734.84641,16145.81664,6525.169082
37507208,MARCVENTURES HOLDINGS INC,2019,Philippines (the),PH,6619,Financial and insurance activities,7,28418.13806,15184.29762,5436.68216,28221.41327,15079.18421,5399.046685
37507208,MARCVENTURES HOLDINGS INC,2020,Philippines (the),PH,6619,Financial and insurance activities,7,60615.18257,30396.38927,4358.564275,59218.18319,29695.84305,4258.112354
37507208,MARCVENTURES HOLDINGS INC,2021,Philippines (the),PH,6619,Financial and insurance activities,337,77120.31898,38666.44421,3481.329094,73661.61489,36932.32549,3325.197904
37507208,MARCVENTURES HOLDINGS INC,2022,Philippines (the),PH,6619,Financial and insurance activities,9,55088.50695,31320.79483,3201.122605,49880.1434,28359.55853,2898.471268
37507208,MARCVENTURES HOLDINGS INC,2023,Philippines (the),PH,6619,Financial and insurance activities,14,36934.76302,20525.23957,2536.181518,31971.60022,17767.13048,2195.378417
37507208,MARCVENTURES HOLDINGS INC,2024,Philippines (the),PH,6619,Financial and insurance activities,20,29642.30961,17311.59669,2319.078086,24932.49996,14560.99034,1950.604222
37508223,MAX'S GROUP INC,2001,Philippines (the),PH,5610,Accommodation and food service activities,370,3795.19118,2685.024614,1749.649899,6788.403155,4802.664397,3129.573276
37508223,MAX'S GROUP INC,2002,Philippines (the),PH,5610,Accommodation and food service activities,467,5540.247855,3897.054393,1742.0898,9507.489969,6687.644041,2989.559625
37508223,MAX'S GROUP INC,2003,Philippines (the),PH,5610,Accommodation and food service activities,614.5,5710.233903,3897.568638,1302.344782,9496.071968,6481.624556,2165.788651
37508223,MAX'S GROUP INC,2004,Philippines (the),PH,5610,Accommodation and food service activities,762,9010.467835,6498.178247,1654.113403,14150.74746,10205.25027,2597.749802
37508223,MAX'S GROUP INC,2005,Philippines (the),PH,5610,Accommodation and food service activities,1194.5,15145.64663,11076.03637,4064.465827,22458.42148,16423.88068,6026.912476
37508223,MAX'S GROUP INC,2006,Philippines (the),PH,5610,Accommodation and food service activities,1627,28178.35647,20531.50711,5985.345643,39751.77038,28964.20723,8443.646667
37508223,MAX'S GROUP INC,2007,Philippines (the),PH,5610,Accommodation and food service activities,1910,39117.75018,28224.34198,8305.064968,53491.56356,38595.3736,11356.76026
37508223,MAX'S GROUP INC,2008,Philippines (the),PH,5610,Accommodation and food service activities,2098,39349.22653,28491.79774,7839.001881,50203.85275,36351.36303,10001.41886
37508223,MAX'S GROUP INC,2009,Philippines (the),PH,5610,Accommodation and food service activities,2098,39406.24653,28548.08383,7285.399805,48936.59151,35452.39752,9047.363443
37508223,MAX'S GROUP INC,2010,Philippines (the),PH,5610,Accommodation and food service activities,2098,42533.3265,31598.06369,5484.972184,50607.93695,37596.70231,6526.250103
37508223,MAX'S GROUP INC,2011,Philippines (the),PH,5610,Accommodation and food service activities,3225,53721.29554,39879.91833,8078.287438,61509.41745,45661.41825,9249.418677
